agros2d,0.00085167661095,0.00047757660608038993,132.72650710650902,1136.0,12.290277604567,18.939583858045,8.997948439169999,14.650978903632,17.00031836768,11.545273442296999,11.297132272299999,9.728278166964,5.658206857284,8.309304291946999,2.786350605095,11.522854297528
agros2d,0.0006271699902300001,0.0004270977121180565,129.18242203394,1340.0,11.48469872385,12.056686772364,5.769587683017,10.000990951206,11.093309519617,7.107714277505,7.255315398034,19.733911037062,6.564370910824,9.422824107615,15.795159034735999,12.89785361811
agros2d,0.00073314840485,0.000250621931492806,137.23009288596097,1276.0,4.704812849683,12.791687306356,9.664925180744,8.950381582956,11.694648450889,10.928012178772999,19.157357044168,6.395096817937,13.073230633048,19.477496214389,4.835483562549,15.556961064469
agros2d,0.0007579251153200001,9.327377546013205e-05,152.06984056590298,891.0,11.897503773181,8.075949622272999,12.118547391042,16.12115113846,14.088386689872,12.666553823602,11.094296525359999,11.748692363365,18.341331572003,11.980531409148,16.531657698791,7.4052385588059995
agros2d,0.0010258100522180002,0.0004579247915262104,141.38301924004398,915.0,3.441178742933,1.016980331593,16.258475938149,13.752669742804999,5.7409835530099995,14.604715181949,16.700233871355998,7.306902686861,17.155695200089,18.834180776979,16.083067684608,10.487935529711999
agros2d,0.0009518429544800001,0.0003602149288422053,146.21243776198597,1633.0,18.67905774359,12.56897220995,17.803183556018,13.026181005682,14.830395882699,9.541104620955,17.426113225972,18.557283117165,5.823282711047,5.920592589635,8.920634934057,3.115636165216
agros2d,0.00098278303258,0.00019293628876922552,167.491976766808,2082.0,16.624635049814,17.561605925017,11.607320319132,18.872975168956998,18.785978475912,15.692355297745,15.928799373584999,17.58030283989,10.550913225874,11.8392999119,4.120271252128,8.327519926854
agros2d,0.0007817225349100001,0.00029439232257837133,128.016445354123,1159.0,4.292291763057,15.385852761300999,5.6874181524119996,18.218691145948,9.087543219658,8.342647476089,13.030339292969,7.067088718007,9.925496927485,14.028376221545999,18.796179695764,4.154519979887
agros2d,0.0007577923123200001,0.0004889182677951902,139.936093155835,954.0,8.171435587567,16.298336325368,10.491454661696,15.311136010291,11.236642786469,10.356668087436,17.218063493947998,10.337496462854,16.414083684163,7.72597327283,5.409966930067,10.964835853145999
agros2d,0.0006989513309999999,0.00039833971128589005,132.246080738613,1005.0,19.114265783416,4.02795765697,7.9758341329919995,7.5442816841889995,6.216994566472,16.78087587113,6.675724746340999,9.006546332439,6.032299134506,13.244018666226,16.636612228559,18.990669935373
agros2d,0.0009435293509900001,0.00041841083816211754,129.232344688876,1439.0,18.813588483218,4.778982268367,10.894105266593,10.201709260374999,10.092920012261,5.696163829793,10.727891509352,17.957726759511,17.610446322811,8.403476597485,2.922823233798,11.132511145312
agros2d,0.00073653256037,0.0003647802040760297,143.539435027409,1196.0,6.09910148167,6.4539171925979995,17.735985504867,16.406119413891,14.957710097926,5.6866925893169995,12.156958935212,6.6658879117689995,11.560088691302,18.057216061403,9.723415843797,18.036341303657
agros2d,0.00095216691788,0.0002503044501567849,130.894936330725,1198.0,5.871363914769,13.896536750259,9.280372734888,15.818554653448,14.676690524337,6.51026136508,15.788359261689,8.978069789384,17.008310393028,14.211935803557,2.510211614407,6.344269525879
agros2d,0.0007329658383700001,0.0003811189424964489,120.83350418515201,779.0,11.913125717166,1.7956287470549999,5.792566449078,7.835134175656,10.728125786727,17.133748289962,12.534157375253999,6.380252915048,18.04701250789,9.314294615769,13.979480145883,5.3799774596639995
agros2d,0.0009010516802500001,0.00020086309045703977,132.476390980333,1193.0,2.244424915965,8.514022740262,17.552445986631998,11.988197285064,14.035502680231,11.950966130964,7.3495725563139995,6.763896893591,18.7090414205,14.960382729614,14.678853440658,3.729084200538
agros2d,0.0009688031877700001,0.0002322065727865055,162.583723292839,1345.0,8.982481383851999,2.775447215356,19.082640616237,17.69982713163,13.127047028713,16.143928767549,11.391207272675,15.176914259342,17.134574412825,17.059468076559998,7.457204280968,16.552982847132
agros2d,0.00075983918152,0.0004184443636390464,127.021791170172,1459.0,15.775482974345,4.860816785149,15.119804037793,13.976524733770999,8.072778820465,12.995826867632,11.735363525715,8.923671264423,10.772286513201,14.462209276279,9.250480676742999,1.076545694656
agros2d,0.0009289216775400001,0.0004450212584246108,154.648363858198,1590.0,19.245536880294,17.221658982783,18.146209272711,9.547345217261,12.964117369121,8.848633067962,7.411281078791,9.422962056153,18.512465103937,17.583685196891,3.595570695256,12.148898937038
agros2d,0.0009754229891099999,0.0002502125450662082,153.225712412913,902.0,11.816814862489,19.773624849455,7.004532285818,15.843725276844,6.327153169437,18.882285860434,12.582881409041999,9.855357752809,18.620983509627,14.679268834771,15.241406416484999,2.597678185702
agros2d,0.0009157563912700001,0.00010301627005267932,178.675431697729,1487.0,16.927585370803,18.551282801776,18.621967106187,12.738401320852,18.891533469482,11.793560613424999,8.54172126527,12.495285318162999,16.286198270511,18.939573703534,18.641243329913,6.247079127813
agros2d,0.00076425022073,9.030966017515775e-05,154.424941567399,754.0,9.482483383725,12.319732866473,16.273678524184,9.089789352842,19.508342832754,13.508739989918,9.130170387314,18.895340060433,8.559633093581,17.440503236,11.698299827768,8.518228012407
