8.973832140000016e-05,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
6.655350490000008e-05,13.625,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
7.535495323000006e-05,10.0,13.625,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
7.333834090000012e-05,10.0,10.0,13.625,10.0,10.0,10.0,10.0,10.0,10.0,10.0
6.998388778999996e-05,10.0,10.0,10.0,13.625,10.0,10.0,10.0,10.0,10.0,10.0
8.460830849999976e-05,10.0,10.0,10.0,10.0,14.75,10.0,10.0,10.0,10.0,10.0
0.00010208825633999975,10.0,10.0,10.0,10.0,10.0,14.75,10.0,10.0,10.0,10.0
0.00011188897567999999,10.0,10.0,10.0,10.0,10.0,10.0,14.75,10.0,10.0,10.0
0.0001163728949999999,10.0,10.0,10.0,10.0,10.0,10.0,10.0,14.75,10.0,10.0
0.00011807835242000006,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,14.75,10.0
0.00011459053978999994,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,14.75
0.00050630889667,6.375,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.0002606787257499999,10.0,6.375,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.00023622572885999976,10.0,10.0,6.375,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.00021336918685999984,10.0,10.0,10.0,6.375,10.0,10.0,10.0,10.0,10.0,10.0
0.00011639875884000015,10.0,10.0,10.0,10.0,5.25,10.0,10.0,10.0,10.0,10.0
4.038172346999998e-05,10.0,10.0,10.0,10.0,10.0,5.25,10.0,10.0,10.0,10.0
4.5545398610000176e-05,10.0,10.0,10.0,10.0,10.0,10.0,5.25,10.0,10.0,10.0
5.415525507000002e-05,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.25,10.0,10.0
6.793742378999996e-05,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.25,10.0
6.54339910700001e-05,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.25
0.0002740136861,11.59202065507557,11.068719861207274,11.085471953001433,11.102318914161033,10.491432889138483,2.482754116873057,8.736801996952892,8.885690126384022,9.16601099140727,9.158479904325393
8.169293340000005e-05,10.284526868268587,9.874088583952426,9.752689611959633,9.625184282146453,9.662376997725724,3.915255364474201,11.197876308016758,10.964253309078401,10.642636562039298,10.674510457876124
inf,10.3625,10.0,10.0,10.0,10.0,5.725,10.0,10.0,10.0,10.0
2.2468721239999895e-05,10.0,10.256326208180123,10.0,10.0,10.0,5.58587572106361,10.0,10.0,10.0,10.0
3.0945036579999984e-05,10.0,9.982558565714431,10.0,10.0,10.0,5.897224041863888,10.0,10.0,10.0,10.0
3.539271760000023e-05,10.0,10.275077764671925,10.26518705506311,10.0,10.0,5.262960240177068,10.0,10.0,10.0,10.0
3.145567021000002e-05,10.0,10.254451052530943,10.0,10.02651870550631,10.0,5.618167269152264,10.0,10.0,10.0,10.0
2.400739430999995e-05,10.0,10.258201363829304,10.0,10.0,10.034748648594476,5.553584172974956,10.0,10.0,10.0,10.0
2.9005900229999836e-05,10.0,10.254451052530943,10.0,10.0,10.0,5.618167269152264,9.965251351405524,10.0,10.0,10.0
2.0369222770000046e-05,10.0,10.256138692615206,10.0,10.0,10.0,5.589104875872476,10.0,9.996525135140553,10.0,10.0
1.892844386999987e-05,10.0,10.256326134703265,10.0,10.0,10.0,5.5858769863887066,10.0,9.996522592237259,9.996523953842377,10.0
1.7855956690000004e-05,10.0,10.256513650185655,10.0,10.0,10.0,5.582647833001047,10.0,9.996520048338272,9.996521410939474,10.003474864326183
2.391791482000017e-05,10.0,10.256532409068713,10.0,10.0,10.0,5.582324791351338,9.999652631762624,9.996519793848869,9.996521156549715,10.00347511844355
1.7565393430000152e-05,9.999734903187266,10.256494891302596,10.0,10.0,10.0,5.582970874650757,10.0,9.996520302827678,9.996521665329233,10.003474610208816
2.0799436709999924e-05,9.999732022541401,10.256525749273779,9.999638880945275,9.9999961500605,9.999997028093249,5.582969850349693,10.000003786127294,9.996518633171972,9.996523573967089,10.003471375287708
inf,9.999734901248543,10.256496767117529,10.0,10.000026510583108,10.0,5.582938571749317,10.0,9.996520277379734,9.996521639891252,10.003474635619558
inf,9.999732839186116,10.25651972048633,10.000002346414739,9.999997945082619,9.999965971182387,5.58297045544667,10.000002713248358,9.996519104826554,9.996522870534026,10.003472300780183
2.175771737000006e-05,9.999729742458511,10.256501820905493,10.000004481523314,10.000006792053464,10.000006118082496,5.583001095402898,9.999978293226405,9.99650276649181,9.996509957050433,10.00346245033628
1.753033622999998e-05,9.999734902993318,10.256495078957599,10.0,10.0,10.0,5.58296764309472,10.0,9.996520300281887,9.996525137946303,10.003474612750885
1.756673877999996e-05,9.99973405989942,10.256497083998507,10.000000202256075,9.999999137996522,10.000002811733966,5.582966624727037,10.000000966821567,9.996521145597791,9.996524001412167,10.003473513036777
1.75316815400001e-05,9.999734900331948,10.256497653971195,10.0,10.0,10.0,5.582970985834126,10.0,9.996520265348375,9.996525103061357,10.003474647633329
1.75316815400001e-05,9.999734902993318,10.256495078957599,10.0,10.0,10.0,5.58296764309472,10.0,9.996520300281887,9.996525137946303,10.003474612750885
