agros2d,0.0008235119263800001,0.0002592831752655198,533.4949879898627,2256,0.10920927662509233
agros2d,0.00082340819123,0.0002827166544942895,533.4949879898627,1613,0.7703005809844732
agros2d,0.00082348988267,0.0002533019980204348,533.4949879898627,1898,0.3177880219133862
agros2d,0.00082335530039,0.0002289755118975983,533.4949879898627,2066,0.153564531482683
agros2d,0.00082340819123,0.0002827166544942895,533.4949879898627,1613,0.6827541953552635
agros2d,0.0008235119263800001,0.00025927499033555107,533.4949879898627,2256,0.10906190232608981
agros2d,0.0008235119263800001,0.0002592831752655198,533.4949879898627,2256,0.059225937301325415
agros2d,0.0008235119263800001,0.00025927499033555107,533.4949879898627,2256,0.10464167611530917
agros2d,0.00082366279913,0.00023123631762558025,533.4949879898627,2559,0.01714060291425923
agros2d,0.0008235119263800001,0.0002592831752655198,533.4949879898627,2256,0.0961666433720979
agros2d,0.00082348988267,0.0002533019980204348,533.4949879898627,1898,0.47976181914821736
agros2d,0.00082856638186,0.00022887004841666965,533.4949879898627,3998,0.0007110637968753762
agros2d,0.00082880094059,0.00022873700511345644,533.4949879898627,4246,0.00023512296836233638
agros2d,0.00082856638186,0.00022887004841666965,533.4949879898627,3998,0.0007130181210987065
agros2d,0.00082880068004,0.00022792636689692678,533.4949879898627,5817,5.998655276859466e-05
