Bz, 1e-06, 1e-06, 0.00184899802846
Br, 1e-06, 1e-06, -1.10985059252e-05
Bz, 1e-06, 0.00125075, 0.00184730095628
Br, 1e-06, 0.00125075, 1.52700338003e-08
Bz, 1e-06, 0.0025004999999999997, 0.0018091335068
Br, 1e-06, 0.0025004999999999997, 1.52700338002e-08
Bz, 1e-06, 0.00375025, 0.00177096605732
Br, 1e-06, 0.00375025, 1.52700338001e-08
Bz, 1e-06, 0.005, 0.00173279860783
Br, 1e-06, 0.005, 1.52700338e-08
Bz, 0.0005564444444444444, 1e-06, 0.00183344589762
Br, 0.0005564444444444444, 1e-06, -2.69906514156e-05
Bz, 0.0005564444444444444, 0.00125075, 0.00184871272745
Br, 0.0005564444444444444, 0.00125075, 8.49692547462e-06
Bz, 0.0005564444444444444, 0.0025004999999999997, 0.00181054527796
Br, 0.0005564444444444444, 0.0025004999999999997, 8.49692547462e-06
Bz, 0.0005564444444444444, 0.00375025, 0.00177237782848
Br, 0.0005564444444444444, 0.00375025, 8.49692547462e-06
Bz, 0.0005564444444444444, 0.005, 0.00173421037899
Br, 0.0005564444444444444, 0.005, 8.49692547462e-06
Bz, 0.0011118888888888888, 1e-06, 0.00184283634974
Br, 0.0011118888888888888, 1e-06, -2.23575136296e-05
Bz, 0.0011118888888888888, 0.00125075, 0.00183699360436
Br, 0.0011118888888888888, 0.00125075, 9.5926861973e-06
Bz, 0.0011118888888888888, 0.0025004999999999997, 0.00181195789686
Br, 0.0011118888888888888, 0.0025004999999999997, 1.69785809154e-05
Bz, 0.0011118888888888888, 0.00375025, 0.00177379044738
Br, 0.0011118888888888888, 0.00375025, 1.69785809154e-05
Bz, 0.0011118888888888888, 0.005, 0.0017356229979
Br, 0.0011118888888888888, 0.005, 1.69785809154e-05
Bz, 0.0016673333333333332, 1e-06, 0.00185224573139
Br, 0.0016673333333333332, 1e-06, -1.77243758437e-05
Bz, 0.0016673333333333332, 0.00125075, 0.00184223824848
Br, 0.0016673333333333332, 0.00125075, 1.87074918505e-05
Bz, 0.0016673333333333332, 0.0025004999999999997, 0.00180678519271
Br, 0.0016673333333333332, 0.0025004999999999997, 2.11690726666e-05
Bz, 0.0016673333333333332, 0.00375025, 0.00177520306628
Br, 0.0016673333333333332, 0.00375025, 2.54602363562e-05
Bz, 0.0016673333333333332, 0.005, 0.0017370356168
Br, 0.0016673333333333332, 0.005, 2.54602363562e-05
Bz, 0.0022227777777777775, 1e-06, 0.0018616598518
Br, 0.0022227777777777775, 1e-06, -1.30912380577e-05
Bz, 0.0022227777777777775, 0.00125075, 0.00184806629366
Br, 0.0022227777777777775, 0.00125075, 2.43638583559e-05
