"rotorangle","Torque"
0.0,0.010832252385415311
0.125,0.058135248312504245
0.25,0.10596285726174288
0.375,0.15140427525948472
0.5,0.19251985179941392
0.625,0.22772516945924215
0.75,0.2583506596738966
0.875,0.28383129461516365
1.0,0.3043724863601297
1.125,0.31939357332711554
1.25,0.32871367749329666
1.375,0.3326423958181593
1.5,0.3316218377336954
1.625,0.32675553167260907
1.75,0.31805649724362806
1.875,0.3059705055709108
2.0,0.2903860161331756
2.125,0.27220369795063926
2.25,0.2523373786762804
2.375,0.23110347839861575
2.5,0.20901859727379113
2.625,0.18547690221256816
2.75,0.16115260321529415
2.875,0.13717463393291368
3.0,0.11526853439798863
3.125,0.09473470718576991
3.25,0.07488483222633391
3.375,0.05699947557415758
3.5,0.04202317655079498
3.625,0.02950918502847188
3.75,0.01858880091999141
3.875,0.009248592397613824
4.0,0.001528420767681604
4.125,-0.005013914112850932
4.25,-0.01061947174639456
4.375,-0.015399160122049088
4.5,-0.019412398824164463
4.625,-0.022142673534943657
4.75,-0.02383448597435956
4.875,-0.024628226127823432
5.0,-0.024458056304130015
5.125,-0.02303394251197229
5.25,-0.021015322300703593
5.375,-0.01930049723926312
5.5,-0.017543336205156256
5.625,-0.0158707829683546
5.75,-0.014956063773703024
5.875,-0.014223881491414384
6.0,-0.013089098599773688
6.125,-0.011889114014141016
6.25,-0.010571456471473928
6.375,-0.008569287309575367
6.5,-0.006203726378670262
6.625,-0.004032436270642929
6.75,-0.0018729872246658447
6.875,0.00026961643287293766
7.0,0.0019497886072131225
7.125,0.002913100098178212
7.25,0.003543067411458728
7.375,0.0035039874478196807
7.5,0.0030250146398323858
