"rotorangle","Torque"
0.0,-0.000931671793349104
0.125,0.04463300015240007
0.25,0.09084882521136928
0.375,0.1339208013286035
0.5,0.17244275453985167
0.625,0.20748266549600705
0.75,0.2385483313618768
0.875,0.2639463358088006
1.0,0.28400235767793286
1.125,0.2993400007929752
1.25,0.30976054849413664
1.375,0.3147226338772368
1.5,0.315131019494261
1.625,0.31159959711142093
1.75,0.30415497554041354
1.875,0.29274104074674273
2.0,0.2787106164847708
2.125,0.26253532434790866
2.25,0.24401603958335288
2.375,0.22344734080519937
2.5,0.20217010534214552
2.625,0.18052986924901568
2.75,0.1581954590311455
2.875,0.13543850810327168
3.0,0.11400295288250864
3.125,0.09395879546620424
3.25,0.07454969675085885
3.375,0.05658338277361863
3.5,0.04145342519526274
3.625,0.028591479532186104
3.75,0.01754448737439024
3.875,0.008121344406090945
4.0,0.0004860911086794484
4.125,-0.0053818726927949145
4.25,-0.009879119837062104
4.375,-0.013748220241326351
4.5,-0.01670603235338236
4.625,-0.018621869641757688
4.75,-0.0198277678338884
4.875,-0.020922615458394966
5.0,-0.021529460884031768
5.125,-0.021474770403476066
5.25,-0.021043746499572663
5.375,-0.020825749479457423
5.5,-0.0203467908101552
5.625,-0.019415860468021656
5.75,-0.018328544327825182
5.875,-0.0175718044420326
6.0,-0.016638142394823505
6.125,-0.015359253042239672
6.25,-0.013965796448162817
6.375,-0.012969939275608352
6.5,-0.011901721439152
6.625,-0.01051292456471484
6.75,-0.009055988309554728
6.875,-0.008024383889090271
7.0,-0.006901087573149028
7.125,-0.005452410031247551
7.25,-0.003924270259709622
7.375,-0.0028259482897121935
7.5,-0.0015989326370493833
