"rotorangle","Torque"
0.0,0.020018567135769993
0.125,0.062432161044691514
0.25,0.10576783286887856
0.375,0.14743963477558847
0.5,0.18489874994701033
0.625,0.21716328228443993
0.75,0.24556272415956457
0.875,0.2692966710551567
1.0,0.2888670358601124
1.125,0.3035789121837794
1.25,0.31303280333443784
1.375,0.31759888403949
1.5,0.3185381228048886
1.625,0.31578640496162874
1.75,0.309049306607486
1.875,0.2980589934925817
2.0,0.2837489226056435
2.125,0.268168741274837
2.25,0.25097058936704514
2.375,0.2316806384230868
2.5,0.21037839835810232
2.625,0.1888450354068996
2.75,0.16724765007820888
2.875,0.1460256244703804
3.0,0.12435151056402544
3.125,0.10260081053312392
3.25,0.08274719713397216
3.375,0.06568178707403566
3.5,0.05065525555362702
3.625,0.036830596684157696
3.75,0.025308271638917
3.875,0.015965484493412816
4.0,0.008212094329248312
4.125,0.0016586084801230169
4.25,-0.003500354315076837
4.375,-0.007403667193478292
4.5,-0.010353856290258144
4.625,-0.012652124111674632
4.75,-0.01432957966278836
4.875,-0.015258392807166569
5.0,-0.01534076949011004
5.125,-0.014996210193128856
5.25,-0.014498219623327537
5.375,-0.013666888884643073
5.5,-0.012556274868185623
5.625,-0.011343466430885655
5.75,-0.010131693400882184
5.875,-0.009131099816221512
6.0,-0.008184132871224688
6.125,-0.006702293086956496
6.25,-0.004830498258216909
6.375,-0.0030553288913753303
6.5,-0.0010146083016335792
6.625,0.001474997975609016
6.75,0.003753792050674387
6.875,0.00553860819286002
7.0,0.006961808165154946
7.125,0.00811341118864788
7.25,0.009181047053393575
7.375,0.010221690838965071
7.5,0.010933003215272784
