"rotorangle","Torque"
0.0,0.00027996805180986734
0.25,0.08946263156240568
0.5,0.17231040068660144
0.75,0.23642599732285993
1.0,0.28257617702175064
1.25,0.3086740578197084
1.5,0.3139220689578885
1.75,0.30485488648012454
2.0,0.2787513178958768
2.25,0.24500787859088577
2.5,0.20318938913795975
2.75,0.15823398520169424
3.0,0.11535238725828456
3.25,0.0740537760633057
3.5,0.041670345375705235
3.75,0.016787755629165874
4.0,-0.0004929526880589341
4.25,-0.012338783413238272
4.5,-0.019997527857211535
4.75,-0.025139078836744152
5.0,-0.027719034290693705
5.25,-0.027767376812837
5.5,-0.025256033404724126
5.75,-0.021998146092585016
6.0,-0.01783082310758835
6.25,-0.0137019771557384
6.5,-0.009170438042824249
6.75,-0.005178331970524513
7.0,-0.002444566297168684
7.25,-0.000881939147498772
7.5,-0.0003172095812534193
