"rotorangle","Torque"
0.0,0.00793030515149077
0.125,0.048742592961565495
0.25,0.08900197809926456
0.375,0.12676084774052224
0.5,0.16250713582461865
0.625,0.19457650792217504
0.75,0.22246719049604768
0.875,0.24627800315008
1.0,0.2650908101949937
1.125,0.2793267440752344
1.25,0.28875109287750417
1.375,0.2935263752733268
1.5,0.29415032198941343
1.625,0.2904158766579057
1.75,0.2830874127367722
1.875,0.272465703726034
2.0,0.2587481414334037
2.125,0.24290723645984263
2.25,0.22496175081135816
2.375,0.20564880713944728
2.5,0.18553492244560577
2.625,0.16460467688593552
2.75,0.1440594707976043
2.875,0.1238053708643352
3.0,0.10421108833821696
3.125,0.08620025926554872
3.25,0.06938728832264114
3.375,0.05431665677578673
3.5,0.041188696722179306
3.625,0.029678321574809537
3.75,0.020016634170347575
3.875,0.012065229845008367
4.0,0.005506240284069812
4.125,0.0002610204128335285
4.25,-0.003843679823871196
4.375,-0.0071370195323683374
4.5,-0.00953337204530356
4.625,-0.011301908980523544
4.75,-0.012608636065154465
4.875,-0.013307809286553665
5.0,-0.013819524795102272
5.125,-0.013946690065896808
5.25,-0.013672035927692104
5.375,-0.013375086433322553
5.5,-0.012728576056461648
5.625,-0.011965953131156703
5.75,-0.01119924961165388
5.875,-0.010176570084528295
6.0,-0.00918281310983436
6.125,-0.008080422238648535
6.25,-0.0068260373807270125
6.375,-0.005672466626594753
6.5,-0.004425624485660225
6.625,-0.0030975373680089137
6.75,-0.001877900085421916
6.875,-0.0005136663409115259
7.0,0.0007590532988063824
7.125,0.0019600472610714066
7.25,0.0032760935316676946
7.375,0.004415723620480294
7.5,0.005586847631595872
