"rotorangle","Torque"
0.0,-0.00042076896444026536
0.125,0.04062800240047665
0.25,0.08093203497074264
0.375,0.11920675779758616
0.5,0.15496416482226943
0.625,0.1870216081730068
0.75,0.2151880035461164
0.875,0.23866326912844568
1.0,0.2576173501949624
1.125,0.2715594887993524
1.25,0.28093909746438306
1.375,0.285511706426572
1.5,0.2858963617677616
1.625,0.2820082262372172
1.75,0.2746009980201965
1.875,0.2637125750281104
2.0,0.2501439045477478
2.125,0.23398959676658232
2.25,0.21610915216821577
2.375,0.19665346424209104
2.5,0.17647990407526673
2.625,0.15573455975172543
2.75,0.1352479338040036
2.875,0.11514376065529144
3.0,0.09616163315330375
3.125,0.07830537187318198
3.25,0.062147574154338546
3.375,0.04751580946841078
3.5,0.03481505994511819
3.625,0.023712481349252287
3.75,0.01447043685863152
3.875,0.006636142239242194
4.0,0.0003914806911811248
4.125,-0.004762624674377177
4.25,-0.00866501069850276
4.375,-0.01181120148612544
4.5,-0.014011266122333256
4.625,-0.015732187873104552
4.75,-0.016753245310412505
4.875,-0.017505568917078367
5.0,-0.017727257682289624
5.125,-0.01781455121098728
5.25,-0.017474481030996927
5.375,-0.017090335070614623
5.5,-0.01634835479490992
5.625,-0.015619161273847793
5.75,-0.014575893716112544
5.875,-0.013581902083958215
6.0,-0.0123222080798622
6.125,-0.011164818827097647
6.25,-0.0097779648731704
6.375,-0.008516387299617536
6.5,-0.007047591972076333
6.625,-0.005730342016862705
6.75,-0.004232793059870427
6.875,-0.002905556453342388
7.0,-0.0014112143259223176
7.125,-9.705088539593977e-05
7.25,0.0013710592124989928
7.375,0.00263891715854508
7.5,0.004046545315713952
