"rotorangle","Torque"
0.0,0.014058887344443504
0.125,0.06135997183578521
0.25,0.10917251983808984
0.375,0.15454894935485353
0.5,0.19552587311575184
0.625,0.23052316841410625
0.75,0.2608792654195955
0.875,0.28601594519671614
1.0,0.3061124616103146
1.125,0.32063305581526946
1.25,0.32954235627314143
1.375,0.33309548507778153
1.5,0.33175849716774586
1.625,0.3265971719760864
1.75,0.3176935768618027
1.875,0.3055486890209088
2.0,0.2900122358748508
2.125,0.2719811549468558
2.25,0.2522576963172066
2.375,0.23120051924245705
2.5,0.20938565247584584
2.625,0.18618634084178393
2.75,0.16220785086343673
2.875,0.1385275462468508
3.0,0.11692054981244328
3.125,0.09659646444011824
3.25,0.07688096515530597
3.375,0.05895609104867009
3.5,0.04382279619015152
3.625,0.031132631076031567
3.75,0.019935079990052985
3.875,0.010266851930737864
4.0,0.0022734802711639472
4.125,-0.004470876618148212
4.25,-0.010190248012135935
4.375,-0.015073852784241192
4.5,-0.019072135475675538
4.625,-0.0218230198196528
4.75,-0.02346925804395948
4.875,-0.024246434413492505
5.0,-0.024052038331502913
5.125,-0.02268784174046304
5.25,-0.02075138311332808
5.375,-0.018953269081296655
5.5,-0.017196656716741945
5.625,-0.015562676620566568
5.75,-0.014579951382759136
5.875,-0.01378186684639004
6.0,-0.012688432027884089
6.125,-0.011566001610943056
6.25,-0.01036748520062148
6.375,-0.00856553932134176
6.5,-0.006338167261200074
6.625,-0.00420723821443645
6.75,-0.00202244344620954
6.875,0.0003123400159878373
7.0,0.002245845623193396
7.125,0.0034897367443796207
7.25,0.004296086539653916
7.375,0.004563883381958192
7.5,0.004286228777913174
