"rotorangle","Torque"
0.0,0.012602875675686055
0.125,0.05991425578176655
0.25,0.10771467285526257
0.375,0.15312794520899792
0.5,0.1942162990699844
0.625,0.22940177451435856
0.75,0.25995399853906553
0.875,0.2854571341557752
1.0,0.3059962398463494
1.125,0.32094537774998166
1.25,0.3302812574542221
1.375,0.3341936953303149
1.5,0.33315430311326616
1.625,0.3282754447226027
1.75,0.3195594750673186
1.875,0.3074565976823649
2.0,0.2918565396641939
2.125,0.27367034602533863
2.25,0.25378603367340785
2.375,0.2325250702242332
2.5,0.2104236700595108
2.625,0.1868647361312612
2.75,0.1625377293319221
2.875,0.13852198091442025
3.0,0.11661471995693136
3.125,0.09606563157284367
3.25,0.07619921320748543
3.375,0.05829899932334923
3.5,0.04328598368765385
3.625,0.03077279381738584
3.75,0.019846459610987424
3.875,0.010487708018752977
4.0,0.002762968247524112
4.125,-0.0037913228596356857
4.25,-0.009384710092734696
4.375,-0.01419582433507188
4.5,-0.018166928773852863
4.625,-0.020940735807837136
4.75,-0.022633670996358952
4.875,-0.023425518242771295
5.0,-0.0231769583685142
5.125,-0.02174321425475068
5.25,-0.019800345422357472
5.375,-0.018015356777212256
5.5,-0.01623983096750361
5.625,-0.014638593622373424
5.75,-0.01371868619366908
5.875,-0.01293440189947792
6.0,-0.011832938337663633
6.125,-0.010641875063091144
6.25,-0.009315668797895792
6.375,-0.0073176728445632595
6.5,-0.004960380944212887
6.625,-0.0027941370873561734
6.75,-0.0006531999091391768
6.875,0.0015549152241222113
7.0,0.003242306096376048
7.125,0.004212505041538987
7.25,0.004786213450117744
7.375,0.0048302522373024695
7.5,0.004345365700437276
