"rotorangle","Torque"
0.0,0.011375074637251936
0.125,0.05866101432152341
0.25,0.10647468948420688
0.375,0.1519067211181236
0.5,0.1930135836660876
0.625,0.2282148605875064
0.75,0.2588232196052148
0.875,0.28428881298185293
1.0,0.3048214554931276
1.125,0.31978980163739246
1.25,0.32906721762087976
1.375,0.3329398887350856
1.5,0.3318648070325012
1.625,0.32691085936756176
1.75,0.3181016274178155
1.875,0.3059175665100126
2.0,0.290227497008508
2.125,0.27194771019113534
2.25,0.25196820692663696
2.375,0.23061635031979447
2.5,0.20843777572424016
2.625,0.18481044001717567
2.75,0.1604282064974527
2.875,0.13637849751679784
3.0,0.11446506754787984
3.125,0.09392628745933576
3.25,0.07409165662450913
3.375,0.0562401771145188
3.5,0.04129103351330054
3.625,0.02885090542181128
3.75,0.01799104283460403
3.875,0.008710536868456568
4.0,0.0010612445052204007
4.125,-0.0054271320148730475
4.25,-0.0109658203083736
4.375,-0.015719533332246176
4.5,-0.019650300378783014
4.625,-0.022381816340355215
4.75,-0.024038501162628657
4.875,-0.02479934370736664
5.0,-0.02452711890904367
5.125,-0.02306702662701487
5.25,-0.021084718854615072
5.375,-0.019271938017354568
5.5,-0.01748944313592663
5.625,-0.015843387634953895
5.75,-0.01489730743088188
5.875,-0.014111856234882912
6.0,-0.012965971192791536
6.125,-0.011759128665922687
6.25,-0.01042171192888772
6.375,-0.008438820922604527
6.5,-0.00607812860136158
6.625,-0.0039138358497156495
6.75,-0.0017642898726126551
6.875,0.00042795328256185576
7.0,0.0020977294571824056
7.125,0.0030499336591876497
7.25,0.003606150144257945
7.375,0.003618951407797273
7.5,0.0031294078743993032
