"rotorangle","Torque"
0.0,-0.0010571124886151616
0.125,0.041415405914256555
0.25,0.08678103413783672
0.375,0.1291600834285468
0.5,0.16996834964216767
0.625,0.20439775742672753
0.75,0.23499394857827496
0.875,0.25974009186853064
1.0,0.2793722581600456
1.125,0.2944318618365018
1.25,0.3051345736584312
1.375,0.309344080231757
1.5,0.310416417397381
1.625,0.30705969460956334
1.75,0.29971308968795385
1.875,0.28785397763654885
2.0,0.27356885808127646
2.125,0.25738292890409
2.25,0.23851425608828472
2.375,0.2176712520215292
2.5,0.19619419153397105
2.625,0.17577327892179975
2.75,0.15353755894620552
2.875,0.13066106124273016
3.0,0.1093287959959512
3.125,0.08759196416869104
3.25,0.06823883310053988
3.375,0.050263571733693474
3.5,0.0351330062234635
3.625,0.022091862180252497
3.75,0.012687414150809912
3.875,0.0006931510473371233
4.0,-0.005797279094670357
4.125,-0.012415221063156224
4.25,-0.01873314589030324
4.375,-0.022704827860219313
4.5,-0.0255424204015014
4.625,-0.027131457514937896
4.75,-0.027964956966593225
4.875,-0.028938929490588433
5.0,-0.02946849209320559
5.125,-0.029490589666403662
5.25,-0.02832227581842192
5.375,-0.02774725201705072
5.5,-0.02669735717869233
5.625,-0.02500171079011032
5.75,-0.02301249876129852
5.875,-0.0221961826749172
6.0,-0.020903231471748135
6.125,-0.019464388895486448
6.25,-0.017933907565086695
6.375,-0.016712738057295538
6.5,-0.015106740090313169
6.625,-0.013463636189202583
6.75,-0.01167353449714824
6.875,-0.010173145078616911
7.0,-0.008809724876902816
7.125,-0.007525307664247444
7.25,-0.006022623317011727
7.375,-0.004749416633464232
7.5,-0.0037549767314685872
