"rotorangle","Torque"
0.0,0.002508049954659655
0.25,0.09394927472846072
0.5,0.17539880113993817
0.75,0.24096611029035184
1.0,0.28657297919855945
1.25,0.3129610773009602
1.5,0.32050057696433154
1.75,0.3101977722358579
2.0,0.28531247303287854
2.25,0.24852047254320703
2.5,0.20531631005029433
2.75,0.15785241083599288
3.0,0.11310931091606304
3.25,0.07070396785756725
3.5,0.0376585306072056
3.75,0.010600713689400089
4.0,-0.007464685482490602
4.25,-0.01962676552808427
4.5,-0.026584139210808985
4.75,-0.028789371607090393
5.0,-0.029389918291557553
5.25,-0.0266823291892198
5.5,-0.024727267563962207
5.75,-0.020665562839146567
6.0,-0.01823112758551249
6.25,-0.014349448893713153
6.5,-0.01162880825055644
6.75,-0.008226861930541528
7.0,-0.005198082182043831
7.25,-0.0028562737294599775
7.5,-0.0007684619436642073
