"rotorangle","Torque"
0.0,-0.000146931040419504
0.125,0.041396871071739866
0.25,0.08216887043739007
0.375,0.1203758761849316
0.5,0.15659773138895625
0.625,0.18901778326455912
0.75,0.2170429136970775
0.875,0.24111712314247336
1.0,0.25985971767349875
1.125,0.27392160174058744
1.25,0.2833661362390893
1.375,0.2876491571485815
1.5,0.28790090998908263
1.625,0.2838426136987736
1.75,0.2758488363378178
1.875,0.26490326054297697
2.0,0.2506209641040451
2.125,0.23411100718564024
2.25,0.2158976103048817
2.375,0.19578366503718073
2.5,0.1752490648268152
2.625,0.15426454216880345
2.75,0.1329833278897611
2.875,0.112830405214562
3.0,0.0932985101320052
3.125,0.07489887071413723
3.25,0.05851733465133752
3.375,0.0434550824915015
3.5,0.030152090095543906
3.625,0.01897618722919676
3.75,0.009043500077696776
3.875,0.0008674100660899936
4.0,-0.00549457497137984
4.125,-0.011049244494391456
4.25,-0.015236772834409744
4.375,-0.018196098707028905
4.5,-0.02083548213904984
4.625,-0.02241861827838028
4.75,-0.023385583229906
4.875,-0.024252992990514616
5.0,-0.02431209589592652
5.125,-0.024277896050805273
5.25,-0.024175699099761184
5.375,-0.023460726906984575
5.5,-0.023058994406575023
5.625,-0.022420724729690672
5.75,-0.021307953647671254
5.875,-0.020677045505535105
6.0,-0.01969743858214233
6.125,-0.01847540118625481
6.25,-0.017744709573596622
6.375,-0.016566767853367737
6.5,-0.015397373920382856
6.625,-0.014512478554939616
6.75,-0.013161718617190088
6.875,-0.012042788835987184
7.0,-0.010966672754563768
7.125,-0.009470434529062127
7.25,-0.008392044973522616
7.375,-0.007129898345013201
7.5,-0.005519203870689632
