"rotorangle","Torque"
0.0,0.023597969408907793
0.125,0.06507117672394036
0.25,0.105780761365226
0.375,0.14863681448591895
0.5,0.18973561360953137
0.625,0.22326475304615184
0.75,0.2498365593155008
0.875,0.2722675100416197
1.0,0.2952497874035118
1.125,0.3128948324199573
1.25,0.32192085508537743
1.375,0.32344379097883663
1.5,0.32397707650698127
1.625,0.3243435695419862
1.75,0.31861405779092794
1.875,0.30564628953634027
2.0,0.2887208959564549
2.125,0.2744398089538141
2.25,0.259171597747758
2.375,0.23956558557330007
2.5,0.21556900931120856
2.625,0.19211889890953743
2.75,0.1726171637326208
2.875,0.1529759447397656
3.0,0.13111023489891288
3.125,0.10767848334841024
3.25,0.08879403006125784
3.375,0.0745944774803313
3.5,0.06080020580799242
3.625,0.04566580353590994
3.75,0.03237739507056142
3.875,0.02535428741184308
4.0,0.01997587499977084
4.125,0.012963273034625312
4.25,0.004703942239798864
4.375,-0.00034061012879746394
4.5,-0.0010762380242094055
4.625,-0.0027230392934006753
4.75,-0.006761720604761212
4.875,-0.011189732008990264
5.0,-0.01090068549419748
5.125,-0.008580524683623225
5.25,-0.00822562642756092
5.375,-0.009804802360568953
5.5,-0.009838593949463657
5.625,-0.005659978492172202
5.75,-0.0021222354579983897
5.875,-0.0013334535063367489
6.0,-0.0022696313878675656
6.125,-0.00021288833094498807
6.25,0.004677555125160451
6.375,0.0076530586659318
6.5,0.007826669296407393
6.625,0.0077415464292610175
6.75,0.011573485385968616
6.875,0.01551426936021408
7.0,0.016413314006484936
7.125,0.014617589042049432
7.25,0.014239342741698831
7.375,0.01731869102985853
7.5,0.019104317445267912
