"rotorangle","Torque"
0.0,0.019054889171745415
0.125,0.0660781680928694
0.25,0.11361601621927192
0.375,0.1586927919083724
0.5,0.19924118028064625
0.625,0.23397112044227905
0.75,0.2642939371353875
0.875,0.289503561957372
1.0,0.30948381724672747
1.125,0.3238398088600017
1.25,0.33270658232129213
1.375,0.33638912156945866
1.5,0.3351628316606222
1.625,0.32980235675564457
1.75,0.3205822785948444
1.875,0.30822326394184374
2.0,0.2925642449799053
2.125,0.27423581990341406
2.25,0.25402223955613434
2.375,0.23254267259065145
2.5,0.2104678283645927
2.625,0.187127443955744
2.75,0.16299904662246936
2.875,0.13902412655484744
3.0,0.11720191550689968
3.125,0.09689954551150344
3.25,0.07730276905232633
3.375,0.05941539228138202
3.5,0.044302305921276576
3.625,0.031820295896483865
3.75,0.021045311044371257
3.875,0.0118605996465732
4.0,0.0042088156572423
4.125,-0.00227209719572895
4.25,-0.007675975758548035
4.375,-0.012149043516318745
4.5,-0.015804273388761655
4.625,-0.018483800923879287
4.75,-0.020227500320171864
4.875,-0.021029801150911975
5.0,-0.020819589228434368
5.125,-0.019607360208220553
5.25,-0.018012811656092455
5.375,-0.016518549830268545
5.5,-0.014914134924863272
5.625,-0.013320797235775304
5.75,-0.012418093483194193
5.875,-0.011844581742786128
6.0,-0.010911543159928136
6.125,-0.009751716781410943
6.25,-0.008409303253627744
6.375,-0.006633742246181508
6.5,-0.004528892167939099
6.625,-0.0023958408369791472
6.75,-5.3571996724498685e-05
6.875,0.0024234262519730026
7.0,0.0042938798272798475
7.125,0.005409144649901141
7.25,0.0062073860819927
7.375,0.006605897746211402
7.5,0.006456060397879893
