"rotorangle","Torque"
0.0,0.021467086413026585
0.125,0.06398552288779097
0.25,0.10722202939849455
0.375,0.14865724585194465
0.5,0.18579112961089872
0.625,0.2175874796243729
0.75,0.2453297464486675
0.875,0.26842428485109815
1.0,0.28747996196693915
1.125,0.3016704084513314
1.25,0.3106268878494885
1.375,0.31480198305668655
1.5,0.31542440631618457
1.625,0.31242097045851425
1.75,0.3055425497833889
1.875,0.29453713402612297
2.0,0.28030890473368614
2.125,0.2648373838064335
2.25,0.24782942399276017
2.375,0.2288501380993484
2.5,0.20793569857934105
2.625,0.18679898171762144
2.75,0.16563764368972847
2.875,0.14483157004995936
3.0,0.12353146585762376
3.125,0.10207634375284912
3.25,0.0824328703338052
3.375,0.06544610659367889
3.5,0.050390623456805235
3.625,0.036450735408496415
3.75,0.024789319668383127
3.875,0.01534067702759884
4.0,0.007517294215298315
4.125,0.0009442171798179912
4.25,-0.004145232635501039
4.375,-0.00793926705103526
4.5,-0.010788962486575624
4.625,-0.012984087396067072
4.75,-0.014546640985096696
4.875,-0.015374103251565015
5.0,-0.015363156161165433
5.125,-0.014935812746195296
5.25,-0.01438299906121576
5.375,-0.0135234755311274
5.5,-0.012397107242966056
5.625,-0.011180307240185176
5.75,-0.0100006752138726
5.875,-0.00907311795847832
6.0,-0.008213760872440024
6.125,-0.006813319383706967
6.25,-0.0050268442299077065
6.375,-0.0033430858244788415
6.5,-0.0013862097238596385
6.625,0.0010627953988109344
6.75,0.0033329987952212814
6.875,0.005130277518757886
7.0,0.006585090952594158
7.125,0.007803494815920936
7.25,0.00895929627090036
7.375,0.010091763707384849
7.5,0.010883330154221023
