agros2d,0.0012164903851199999,0.0004442858248877451,673.047218339086,3603.0,36.358710199528,42.861794452791,34.907929560448,30.188484580453,19.669084538187,47.707826809421,5.628513020938,45.17280325212,23.682883689748,39.633855738202,23.957041231522,47.496504655441,45.787173007382,43.629897679902996,35.778173820768,22.817116746337,28.866056865152,46.669017642659,25.19386206002,27.040488788066
agros2d,0.00098874867594,4.906177096421727e-05,533.3085896493841,3279.0,14.653250690152,17.044510102716,37.801238437091,34.976222964022,35.919654918196,28.679317668752,33.236040274345,26.427772426234,24.250553637079,21.071490403364,15.697771761912,20.882730193816,46.724199057075,36.951842740002,26.422138080626,10.841967977917,13.841405131031,35.624508008598,39.784435526098996,12.477539650357
agros2d,0.001167081148271,0.00020639512990379557,493.39996289438807,3673.0,15.108926154440999,20.120285319274,11.844134644909,25.557918680102,48.114150766301,3.639113926631,39.467923348756,35.863063098216,42.83729820722,9.011240608716,7.081690450959,48.592180276189,46.003521475635,47.655941871761996,34.113864587488,1.5959889793489999,23.062925149997998,23.260763853987,3.320983726421,7.148047768034
femm,0.000734741084683449,9.835414995359407e-05,424.254759333902,17390.0,28.523795338713,7.131967208942,14.03814010492,32.486494458819,14.325593155068999,34.208761905647,11.727479094709,39.858349027445,17.029500493112,23.542398188075,13.285496828767,12.330413216007999,39.371894848025,26.899033920979,5.855615112054,17.802847797763,40.886238391816,21.875990167966,16.388306500423,6.68644357465
agros2d,0.0009335271182700001,0.0002603432641490584,511.09834173943705,3660.0,29.11912194988,3.299591223048,8.116078698398999,39.34873264931,6.935093911644,22.484696990215,25.584919857121,27.784555257727998,24.084855554108998,20.629077442003,40.883006658496,14.753818053389999,24.863780914221,6.212812175638,11.820282761318,38.426849382503,42.491231508474,48.741422819488996,38.36032749252,37.158086439931
femm,0.0011268124047895244,6.054280115208524e-05,629.0759595900521,17229.0,28.079645550214998,44.984664390129,20.027504241431,32.855955816251,41.844634375337,26.045611050311,29.799317244021,45.646786047023,38.931160956026,43.552598827959,34.198908205898,10.746154368223,16.609678846348,40.256139345013,31.202707491121,12.684723079427,13.067933364817,35.676869500372,40.222358282467,42.642608607663
femm,0.000902817268925715,5.691500474164865e-05,509.321358704941,17208.0,40.428886264824,48.464834089119,2.257983077558,33.897090400997,9.813020216718,40.680464230108,9.471582778413,13.771031880365,24.482369683266,41.939939659467,45.107809304025,39.11657870691,25.335146242866,10.141294307317,40.293936245733,16.138840051816,11.110726686751999,7.108502911598,29.891194604608,19.870127362481
agros2d,0.00084183132952,0.0003437795215906084,478.14354634715994,3567.0,4.111111866222,43.124789325108,34.023380369758,18.946275027205,11.099786498697,20.644324508747,24.896037213149,10.381006190281,6.8508642620939995,26.589236954881,23.43690278766,32.756652406459,43.372508549708996,5.730169787154,31.351675080903,31.161831748456,3.374521269764,40.145518007172,43.560714791989,22.586239701752
femm,0.0011253940697799716,0.00016678650897700636,510.383559798068,17232.0,49.792182213705,15.721290431501,29.492046809244,3.351092475028,15.814575342145,4.900476733553,23.634176777590998,18.06490390619,26.452804341518,36.740511546132,27.493253616106,42.753279501879,34.229738603899996,35.673333025939996,44.051186372028,22.687997497759,20.721669810672,16.560158295105,38.862603549993,3.386278948079
agros2d,0.001027196264061,5.018255101890819e-05,586.865087882029,4001.0,40.398033718467,15.077974151794999,37.042784901894,45.653974958158,29.956894548462,46.346369677919,49.350945594109,10.976042638753,25.290656193949,19.496208133626,41.214489332926,42.178120992099,22.533192695583,12.728206282742,43.897862065739,36.533479090103,15.060743858676,18.65637890854,19.434717208108,15.038012930380999
agros2d,0.0010803186306020001,0.00041617893447107594,529.885456242393,3706.0,14.950365638956999,18.841608690638,4.782717076436,37.983875608895,46.407217684697,37.580689111167,47.625329138901996,30.542480297899,15.603697045167,5.622303049056,44.431305902506,24.35526023941,34.075716262152,42.134149487582,5.146124456571,14.993632367188999,10.008734261864,32.43396144265,12.942590032983,49.423698447672
femm,0.000954853693091978,0.0002263275390102155,429.23694589714904,17286.0,12.522209200199999,35.460908112339,29.907799322936,5.299818148309,16.701962721876,32.471953502806,26.453662928718998,40.573764483594,32.188521032834,45.164132446738996,8.818608350489999,6.314520401456,20.193826622245,11.790212322723999,33.1787702891,20.832302473176,6.568778838644,25.618736803061,4.305691936451,14.870765959449999
femm,0.0009754130188697791,0.0003418942726964921,542.41078469059,17225.0,49.968236887744,18.875691709445,22.278814689887,45.325652126034,6.905808996015,45.027214579302,40.972117499776,22.257702117727,6.309522029657,5.965328070747,20.174777565364998,33.668139266646,26.208513724027,45.061048976453996,33.578628319675,15.383440519274,21.430396555542,12.782627375327,36.764261711248,33.472861970698
femm,0.00113835095761012,0.00016721973975066396,642.977522915116,18140.0,22.912303915698,49.607651823793,49.809454363865996,49.808628085438,48.591519032464,30.9099256731,40.29580672996,45.915029820491,6.536817852372,49.625502016314,35.060302018032,9.127919304185,8.197700249294,39.197653059941,20.945196300832,2.080418076168,37.445250689509,41.616650816427,40.406381837815,14.887411249417
femm,0.0009752204827671411,4.143471805423113e-05,548.5825280567051,17295.0,37.383194658454,17.683076460426,30.359772825179,16.002809958689,19.122776241881,27.261611696246,49.911983467033,33.379183894605,25.135687806204,18.872438056425,40.168889233508,19.552309000423,13.858072551833999,33.27951241815,20.646474935897,30.836171638709,13.914653944193999,49.559630967678,46.885960089906,4.768318211264
femm,0.001072464855443934,0.00015171653955299282,600.4685695744549,17133.0,37.914942764643,14.722444326641,41.950588941675996,12.092927626245,17.164913619977,27.639587603782,48.74640719591,6.801401977874,34.219035554442996,23.212739294949998,41.403201815186,46.847826311463,48.806727836128,49.532805157295996,6.979737453103,43.710402505949,35.461633656326,11.091698238614,40.453679406245996,11.715868288003
agros2d,0.0009140373621000001,0.00011516902366216964,549.420026786622,3133.0,33.185135239134,19.950457487494,29.280475561080998,41.834841807962,44.391691668530996,11.01815870857,23.280353050865,49.893589420077,35.938287815504,7.447146282477,30.063583050768,34.193438332978,39.456162065887,10.578134381659,34.453022536241,19.601785302480998,17.748155279585,29.967928488096,22.379250282266,14.758430024966
agros2d,0.0008306194223500001,0.0001418208732201744,475.370898498381,3330.0,28.171169914665,22.137835549792,32.023170247316,22.074301362954998,32.260168607964,8.401121509345,16.551727147685998,34.30990316475,20.528398715575,28.11681860433,28.609916011543,41.462498776555,24.875931434364,6.985939946010999,31.511153585248998,18.975292784097,31.600426768376,12.904159210089,10.296552534195,23.574412623524
agros2d,0.0008444789446999999,7.298103793243849e-05,453.50583736384095,4520.0,39.050003866481,39.184250484997,23.750762167518,19.064571423872998,8.274828752651,18.418056999364,47.506079458297,8.333494357402,15.704127952674,21.519717400088,35.187887481223,46.748835207761,31.685318690694,18.489604601324,9.418363528218,10.235602108342,1.9095379206829999,6.914510647923,6.115072820518,45.99521149381
femm,0.0013426670187233532,3.571477629857366e-05,682.1567090150111,17560.0,1.431876734773,36.891672600454,22.152364811025,28.471849363564,32.60420900148,46.1545295841,40.396679963692996,35.12720534446,44.62204467009,35.792799963376,39.171921495065,39.401134292667,43.812991984797,42.763523773197,44.93855738674,5.626881249666,36.940933700875,35.56403814041,38.801889042074,31.489605912505
agros2d,0.0012138768945960002,0.00016427431011241812,560.7644913494019,3902.0,21.24075899325,28.774780563213998,18.343391849477,6.670119328883,12.292977901839,2.545874509531,45.893582581779,8.192653449712,27.491062858389,47.868346637152996,40.077225887501,41.096048800118,32.612436628219,42.988100393873,25.918387566253,49.733524080311,19.567371654815,42.209518195434,31.670755554374,15.577573915277
agros2d,0.00087586604909,0.0004393057666737264,484.60865036663097,3629.0,14.161842582025999,11.118505367676999,14.272367108175,36.369103009122,34.438513680525,24.650699007664,7.588674426412,44.820121744123,7.618660625288,5.6541286080779996,22.931534002522,33.15974082185,35.490432503515,40.380763430455,8.426634170308,25.974551867039,45.100541517521,45.313675985072,10.927498579868,16.210661329390998
agros2d,0.00094767903202,5.7291438226169536e-05,549.618067149998,3535.0,17.881019374735,20.949306705687,25.623648888801,35.337321507459,42.382937033987,32.712194170634,40.22619471413,20.093185078781,10.900097496139999,16.095763804217,23.477443937034,48.029384466767,41.378586682173,22.083567762976,20.527352570041,29.305744160703,31.502995558798,48.441579836845996,12.645800904119,10.02394249597
femm,0.0010090325502935633,3.708910952620738e-05,554.0333591423761,17261.0,23.858017511426,8.094356921267,13.196587198007,17.023028553396,19.30227146834,43.999531485639,20.396293501968998,48.593307715353,16.240005510166,31.110184137028998,44.981303935311,37.797345998606,18.72412122152,26.356625613329,44.350891291795,11.783145732178,32.438697884795,26.370040114178998,21.316540895792,48.101062452279
