agros2d,0.008414801655669997,743.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.008414801655669997,743.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.009288626904959992,819.0,14.75,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.009484726148229997,837.0,10.0,14.75,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.00968344900468998,870.0,10.0,10.0,14.75,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.009887432827449997,823.0,10.0,10.0,10.0,14.75,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.010018190788460004,787.0,10.0,10.0,10.0,10.0,14.75,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.009879738079710002,833.0,10.0,10.0,10.0,10.0,10.0,14.75,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.009157679639490003,815.0,10.0,10.0,10.0,10.0,10.0,10.0,13.625,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.008082389115539993,804.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,13.625,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.0065572339239300115,796.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,13.625,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.005144502529420002,820.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,13.625,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.005160687286709999,796.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,13.625,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.006553784462400009,793.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,13.625,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.008083707164529996,812.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,13.625,10.0,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.009164302015170009,766.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,13.625,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.009874729029530004,791.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,14.75,10.0,10.0,10.0,10.0,10.0
agros2d,0.009981918746969999,765.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,14.75,10.0,10.0,10.0,10.0
agros2d,0.009856405225109988,796.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,14.75,10.0,10.0,10.0
agros2d,0.009664872268300005,885.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,14.75,10.0,10.0
agros2d,0.009460743629959993,787.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,14.75,10.0
agros2d,0.009215632920449994,738.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,14.75
agros2d,0.007935697789580002,756.0,5.25,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.0076899459500399964,724.0,10.0,5.25,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.006983918596229998,718.0,10.0,10.0,5.25,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.005975065214289995,744.0,10.0,10.0,10.0,5.25,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.004703119860240006,762.0,10.0,10.0,10.0,10.0,5.25,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.00804639873271999,724.0,10.0,10.0,10.0,10.0,10.0,5.25,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.011159286511179999,728.0,10.0,10.0,10.0,10.0,10.0,10.0,6.374999999999999,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.016669377341590005,724.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.374999999999999,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
agros2d,0.02163777805883,717.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.374999999999999,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
