"rotorangle","Torque"
0.0,0.02224649052381653
0.125,0.05859187595379874
0.25,0.09498746448230697
0.375,0.1291365185458455
0.5,0.1599615057362223
0.625,0.18830934662859153
0.75,0.21297861428379505
0.875,0.23317135251255736
1.0,0.24950062265227207
1.125,0.2613806251398329
1.25,0.2689359027236864
1.375,0.27233496315607225
1.5,0.27152305994603954
1.625,0.26771796585438457
1.75,0.2603081039350296
1.875,0.25017404913179103
2.0,0.23748223252318712
2.125,0.22311701208800713
2.25,0.2069960777252188
2.375,0.18922235130174808
2.5,0.17084937825598895
2.625,0.15239870850425288
2.75,0.13353394245422312
2.875,0.11488602394124545
3.0,0.0973510866255176
3.125,0.0810025207537096
3.25,0.06540062334267706
3.375,0.05151955240907854
3.5,0.03948178175108394
3.625,0.028834999605132992
3.75,0.019655899556243167
3.875,0.012186295189846671
4.0,0.005899669381911674
4.125,0.0007868822624581988
4.25,-0.003317864950816639
4.375,-0.006424346723923749
4.5,-0.008648143785413329
4.625,-0.010358437465975713
4.75,-0.011290785526606272
4.875,-0.011567288486463032
5.0,-0.011578738687519264
5.125,-0.011144018732851271
5.25,-0.010343800204564544
5.375,-0.009389084339019848
5.5,-0.008240657863367416
5.625,-0.006927680787053369
5.75,-0.0055813069602987046
5.875,-0.004197300621328602
6.0,-0.002853322907564416
6.125,-0.0014498475081500073
6.25,-0.00012384586106215287
6.375,0.0012329141496347968
6.5,0.002471456463021968
6.625,0.003634326373866516
6.75,0.004765915540775975
6.875,0.00577155719427127
7.0,0.0067404384005995905
7.125,0.007652147903549287
7.25,0.008590662825286609
7.375,0.009484930150321688
7.5,0.01044735389430116
