"rotorangle","Torque"
0.0,0.0014030079312529792
0.125,0.04667751537161725
0.25,0.09251769851046791
0.375,0.13531073335994367
0.5,0.17359429044152624
0.625,0.208652115883472
0.75,0.23908764241345656
0.875,0.26404381906438273
1.0,0.2838305678163771
1.125,0.298629915913557
1.25,0.3082219338386371
1.375,0.31297383627295094
1.5,0.3132722102037573
1.625,0.30923168172624865
1.75,0.3010769406268392
1.875,0.28961434797417823
2.0,0.27515101331696173
2.125,0.257861137318005
2.25,0.23836034056258928
2.375,0.2176837851511877
2.5,0.19578945363278977
2.625,0.17296040874312335
2.75,0.15015437432341175
2.875,0.12866672875544688
3.0,0.10753037316488329
3.125,0.0874400315090752
3.25,0.06977623103632317
3.375,0.05442811738886936
3.5,0.04067774534668572
3.625,0.028939604900140865
3.75,0.01927646511123677
3.875,0.011312966326682368
4.0,0.004868992393961295
4.125,-0.00037080012995920585
4.25,-0.004587596173175827
4.375,-0.007835338805635457
4.5,-0.010325024205510855
4.625,-0.01233912391070776
4.75,-0.01380170479411144
4.875,-0.014757230615034103
5.0,-0.015416093841171857
5.125,-0.015839706967192776
5.25,-0.015921676273934152
5.375,-0.015653687970718966
5.5,-0.015364760776791608
5.625,-0.01477431848243492
5.75,-0.013927715429480313
5.875,-0.01288277916839688
6.0,-0.011784751640384736
6.125,-0.010488526678500408
6.25,-0.009146421664116791
6.375,-0.007771716364802426
6.5,-0.006508021206110871
6.625,-0.0052289682847516325
6.75,-0.003905636835539704
6.875,-0.002742933134315324
7.0,-0.00156187749812324
7.125,-0.00037487542460413326
7.25,0.0009337112999867664
7.375,0.0021410369974254463
7.5,0.003426661189559548
