"rotorangle","Torque"
0.0,-0.007948865284073466
0.125,0.034819577670039945
0.25,0.07780854396912228
0.375,0.11814695317580008
0.5,0.15461438478874
0.625,0.1879629805903132
0.75,0.2169730306041248
0.875,0.24065553694944097
1.0,0.2593260018866914
1.125,0.2732742404274257
1.25,0.28247441548294977
1.375,0.28680272961345127
1.5,0.2867730399941257
1.625,0.2829514096920355
1.75,0.2753423924573135
1.875,0.2641014203111242
2.0,0.2502309705401927
2.125,0.2341249736251645
2.25,0.21570953263536416
2.375,0.19578889284753728
2.5,0.17518387230235688
2.625,0.15390916324923967
2.75,0.1321072089311876
2.875,0.11098106888038216
3.0,0.09109232898148824
3.125,0.07185206365699534
3.25,0.054280023174777425
3.375,0.039006438107366
3.5,0.025479151358727584
3.625,0.013926097494199777
3.75,0.004498150092179778
3.875,-0.003043101882103621
4.0,-0.008939692694017816
4.125,-0.013455035518027831
4.25,-0.01676073420886257
4.375,-0.019039507061012928
4.5,-0.020651786537184393
4.625,-0.02165622500750037
4.75,-0.0221004105870982
4.875,-0.022199027182279233
5.0,-0.021975194945415992
5.125,-0.021430667607388407
5.25,-0.02070003931772444
5.375,-0.019943538236817215
5.5,-0.01916455610264572
5.625,-0.018406811168072624
5.75,-0.017788535577209344
5.875,-0.01719755290627385
6.0,-0.016613478756924784
6.125,-0.01603094862959845
6.25,-0.01529705245739288
6.375,-0.014368715730951992
6.5,-0.01325183180657796
6.625,-0.011904686470918031
6.75,-0.010341025623845328
6.875,-0.008590396000419297
7.0,-0.006772478653878099
7.125,-0.004949845397068176
7.25,-0.0031051362429661586
7.375,-0.0013319958412842457
7.5,0.00041824493285799936
