"rotorangle","Torque"
0.0,-0.0020437411934882657
0.125,0.037313728867794015
0.25,0.07650449016575007
0.375,0.11302450215731225
0.5,0.14642164764268528
0.625,0.17727598787389984
0.75,0.2038267951985301
0.875,0.22591010115650495
1.0,0.24395647094680295
1.125,0.25756280587919206
1.25,0.266582475411798
1.375,0.271522405734104
1.5,0.2725837777460247
1.625,0.26962231920283664
1.75,0.263399147645305
1.875,0.2541982328991063
2.0,0.24211360549133656
2.125,0.2277919817950336
2.25,0.2118632630922532
2.375,0.19427615704765633
2.5,0.17550336414164008
2.625,0.1567062691530476
2.75,0.13751752288411215
2.875,0.11824299651843496
3.0,0.10009983921725817
3.125,0.08309767565048184
3.25,0.06696861996310634
3.375,0.052315396492944435
3.5,0.03966910688694262
3.625,0.028492822204692014
3.75,0.01859648665589516
3.875,0.010356334813947913
4.0,0.0036187916129885225
4.125,-0.0019972028364634298
4.25,-0.006736685133130622
4.375,-0.010328020338424391
4.5,-0.012907322892883311
4.625,-0.015128424703402912
4.75,-0.01663300380350744
4.875,-0.017360992845336536
5.0,-0.017814692368530647
5.125,-0.01800980855616077
5.25,-0.017672477801328624
5.375,-0.016961260776097272
5.5,-0.016390742267199287
5.625,-0.01547478353068764
5.75,-0.014226547000961248
5.875,-0.013190955251135231
6.0,-0.012059135946894513
6.125,-0.01064382614339664
6.25,-0.00921741819562452
6.375,-0.008038302098000471
6.5,-0.006688341590447997
6.625,-0.005230756064454354
6.75,-0.00422871797636661
6.875,-0.0033051858263784817
7.0,-0.0023310138004075513
7.125,-0.0016092781799093184
7.25,-0.0011783330792120216
7.375,-0.0005955609235210911
7.5,9.533971279224648e-05
