"rotorangle","Torque"
0.0,-0.007055233831327806
0.125,0.04412931454199823
0.25,0.0960999655002556
0.375,0.14408786928605335
0.5,0.1870993260656152
0.625,0.22685032326365664
0.75,0.26118130484728913
0.875,0.28859662834281896
1.0,0.3104860740885262
1.125,0.32721841602249935
1.25,0.337272200698483
1.375,0.3414665233834299
1.5,0.34118052154002654
1.625,0.33631062571304265
1.75,0.32574448401089223
1.875,0.3116191708171575
2.0,0.2948171487985579
2.125,0.2749691291576342
2.25,0.25175229503909335
2.375,0.22781380988351024
2.5,0.2031652066339215
2.625,0.17720314143826815
2.75,0.1506487680953451
2.875,0.12613234685759409
3.0,0.10253529219371944
3.125,0.07939516145635095
3.25,0.058619978028410874
3.375,0.04099043677543288
3.5,0.02555712202744095
3.625,0.011474645272309377
3.75,-0.00011100558855034472
3.875,-0.009152700083677023
4.0,-0.016252834685954648
4.125,-0.022765138710523408
4.25,-0.02753493123325024
4.375,-0.03048179301622853
4.5,-0.03265802682982372
4.625,-0.03476184848351707
4.75,-0.03560821588596714
4.875,-0.03526257095877566
5.0,-0.035196602580191416
5.125,-0.035059904558695065
5.25,-0.03402757929750688
5.375,-0.03234693574606185
5.5,-0.03162184221863168
5.625,-0.030656097248594888
5.75,-0.028968343907345376
5.875,-0.027064781931560977
6.0,-0.026184337396463975
6.125,-0.02484925025873197
6.25,-0.022847079387834177
6.375,-0.021129198853745673
6.5,-0.020209119430906416
6.625,-0.01871362444493921
6.75,-0.01665067612196916
6.875,-0.015294861775957016
7.0,-0.014150128207614215
7.125,-0.012363016296112169
7.25,-0.010099301911062177
7.375,-0.008817961370692792
7.5,-0.0074101885806864
