"rotorangle","Torque"
0.0,-0.006208539750137354
0.125,0.041306348808603566
0.25,0.08957377907439232
0.375,0.13406980336399735
0.5,0.17390703046274625
0.625,0.2107292451413404
0.75,0.24248816673691895
0.875,0.26776915647350263
1.0,0.28791894740444574
1.125,0.303284719940853
1.25,0.3124144898178079
1.375,0.3160998208869985
1.5,0.3156571654238632
1.625,0.3109728050908593
1.75,0.30098426524817307
1.875,0.2877345792118398
2.0,0.2720489047037477
2.125,0.253560774784968
2.25,0.2319609800775299
2.375,0.209761990322412
2.5,0.1869509677137373
2.625,0.1629442811030348
2.75,0.13841455700397537
2.875,0.11583670210784584
3.0,0.09414340915111752
3.125,0.07288186849246173
3.25,0.05383245767845676
3.375,0.03772300402993273
3.5,0.023664882439857288
3.625,0.010828774426708656
3.75,0.0002948056250132447
3.875,-0.007880024966661153
4.0,-0.014271010355132232
4.125,-0.02016551892481533
4.25,-0.024458413578824337
4.375,-0.027064459061221655
4.5,-0.028982167616661617
4.625,-0.030876306491137703
4.75,-0.03160642653536083
4.875,-0.03122860076637804
5.0,-0.03114764167607229
5.125,-0.031022418623764703
5.25,-0.03005941333280379
5.375,-0.028493358966659887
5.5,-0.027855990262916488
5.625,-0.027001763152819408
5.75,-0.025468349587277703
5.875,-0.023739232319905903
6.0,-0.02299475245707805
6.125,-0.02182309730461596
6.25,-0.020017696387106983
6.375,-0.018487939831865256
6.5,-0.017722630132677913
6.625,-0.016411266095972793
6.75,-0.014558193220675504
6.875,-0.013382819549486167
7.0,-0.01241450089072052
7.125,-0.010835146924617432
7.25,-0.008801826650444823
7.375,-0.007710484459837241
7.5,-0.006499281131790102
