"rotorangle","Torque"
0.0,0.003954997778009485
0.125,0.041411481354550625
0.25,0.0789675854767357
0.375,0.114705736661192
0.5,0.14692289161194544
0.625,0.17655762886327567
0.75,0.20286448453334488
0.875,0.2245469439633725
1.0,0.24176815535180993
1.125,0.2546697512250507
1.25,0.26333268579927693
1.375,0.26747216202334306
1.5,0.26727177778172506
1.625,0.2635226895120677
1.75,0.2564909059768902
1.875,0.24622668053421143
2.0,0.23314092025213393
2.125,0.21830268033548936
2.25,0.20190295729764368
2.375,0.1836933542640176
2.5,0.1648324634719888
2.625,0.14595611425610008
2.75,0.12690093662442217
2.875,0.10780166580228263
3.0,0.08995303242134511
3.125,0.07344438082004129
3.25,0.05760577256756412
3.375,0.04352552392668103
3.5,0.031310416221677045
3.625,0.020426775736813497
3.75,0.010998738792947344
3.875,0.0033836489472049776
4.0,-0.003024101603960345
4.125,-0.008403458644607264
4.25,-0.012360742479920504
4.375,-0.015384163115488295
4.5,-0.017693770166913727
4.625,-0.019185111173555727
4.75,-0.019765021441883905
4.875,-0.019980298683738327
5.0,-0.019846185943438815
5.125,-0.019052977784047024
5.25,-0.018052373220493537
5.375,-0.01700455272616169
5.5,-0.01579909448983463
5.625,-0.014220236119713065
5.75,-0.012789211875022488
5.875,-0.011520004383540151
6.0,-0.00989920109399944
6.125,-0.008353432942589473
6.25,-0.00705338497743337
6.375,-0.005755447871370806
6.5,-0.00419091615863066
6.625,-0.00283789851098672
6.75,-0.001690588273180728
6.875,-0.00020151787177149008
7.0,0.001240832444828772
7.125,0.0024717859006185383
7.25,0.0037364872436288464
7.375,0.005266414874065459
7.5,0.006589244125867023
