"rotorangle","Torque"
0.0,0.0002510332683779912
0.125,0.03822229861600202
0.25,0.07630333628959185
0.375,0.11240180978027849
0.5,0.145301838003266
0.625,0.1758606284382337
0.75,0.20286931413922735
0.875,0.22546181196799617
1.0,0.24377286027377665
1.125,0.25798941650674473
1.25,0.2676894624465148
1.375,0.2730553954925298
1.5,0.2744029743120396
1.625,0.271795018076582
1.75,0.26580520918308626
1.875,0.2566221711159933
2.0,0.24455219456583233
2.125,0.230041353117254
2.25,0.21392792789232487
2.375,0.19603866998249167
2.5,0.17679560609457087
2.625,0.15734372497555288
2.75,0.1376626888127892
2.875,0.11776962200465751
3.0,0.0985558489282312
3.125,0.08079311576563736
3.25,0.06381587689388124
3.375,0.04809690864094529
3.5,0.03437386335754947
3.625,0.0222134227235244
3.75,0.011599894250723247
3.875,0.002562211310982328
4.0,-0.00487049092902728
4.125,-0.010901086417742569
4.25,-0.015825261832751257
4.375,-0.019589233690086673
4.5,-0.02238531135396644
4.625,-0.0242495564197794
4.75,-0.025495446986922368
4.875,-0.026082266089101264
5.0,-0.0260023866429192
5.125,-0.0256289202036242
5.25,-0.024849931448525528
5.375,-0.023782194909663743
5.5,-0.022468033292369113
5.625,-0.021075885827357376
5.75,-0.01954819818675528
5.875,-0.017905136964581504
6.0,-0.016343127537706326
6.125,-0.01472271571754684
6.25,-0.013184039833535097
6.375,-0.011671797167371815
6.5,-0.010268779311078984
6.625,-0.008908683745163633
6.75,-0.007601596717678603
6.875,-0.006430814478071884
7.0,-0.005262008890764084
7.125,-0.004204874392034489
7.25,-0.003162367668455355
7.375,-0.0021995127152127873
7.5,-0.0012070483531222249
