"rotorangle","Torque"
0.0,-0.005487273205949578
0.125,0.03941971015107712
0.25,0.08505355311523104
0.375,0.12706902208860624
0.5,0.16465426207480288
0.625,0.1993985194420992
0.75,0.22933349265074848
0.875,0.253104158328621
1.0,0.2720244594776856
1.125,0.286422402963808
1.25,0.29489645000120623
1.375,0.29822162230040977
1.5,0.2976665456838722
1.625,0.29310862705205254
1.75,0.28352265342107513
1.875,0.2708840018347488
2.0,0.25597606815465546
2.125,0.238437736520926
2.25,0.21797280885404607
2.375,0.19699776303703312
2.5,0.1754812846553377
2.625,0.15285817656121312
2.75,0.1297673180657192
2.875,0.1085656411413396
3.0,0.08823048582027312
3.125,0.06831851187387103
3.25,0.05050565133438134
3.375,0.035485281166884625
3.5,0.022413164111948634
3.625,0.010473422168968568
3.75,0.0006942130255679635
3.875,-0.006859523550273472
4.0,-0.012741370318649385
4.125,-0.01819331211790279
4.25,-0.022146774482818096
4.375,-0.024510311822064368
4.5,-0.026246984725295935
4.625,-0.027992553271698088
4.75,-0.028641594493766465
4.875,-0.028243816464678415
5.0,-0.02815228140353124
5.125,-0.028035281294939544
5.25,-0.027124298746361464
5.375,-0.02564345483615615
5.5,-0.025068132670880233
5.625,-0.024295454296330343
5.75,-0.022873946000018297
5.875,-0.021271015506949625
6.0,-0.02062493447064639
6.125,-0.019570285197659992
6.25,-0.017907204589103665
6.375,-0.016511626251621503
6.5,-0.01585472579779848
6.625,-0.014672723547861536
6.75,-0.012967226969611112
6.875,-0.011916191721285664
7.0,-0.011069102726385064
7.125,-0.009634454701737296
7.25,-0.0077625618442465905
7.375,-0.0068023670087273835
7.5,-0.005727859645247135
