"rotorangle","Torque"
0.0,-0.014945728805669264
0.125,0.03072815661212992
0.25,0.07706515248441845
0.375,0.12275318642873352
0.5,0.159282360904816
0.625,0.1952773321877133
0.75,0.22662581266444143
0.875,0.2547752781865329
1.0,0.27291912596152473
1.125,0.28875788050319257
1.25,0.2991316966214207
1.375,0.30668911407730926
1.5,0.3055376591257836
1.625,0.30374129037258474
1.75,0.2945937464502524
1.875,0.28487618989312863
2.0,0.27042789631813974
2.125,0.2523058999617607
2.25,0.23359852126369504
2.375,0.21280600297046545
2.5,0.1905304602550008
2.625,0.16685755298942512
2.75,0.143738916847818
2.875,0.12208099927078007
3.0,0.100961399974218
3.125,0.08071568119166712
3.25,0.06386989938534811
3.375,0.048460202693008755
3.5,0.03359628196769172
3.625,0.021691651378069624
3.75,0.013741357505810087
3.875,0.00421431123833222
4.0,-0.00039618177990751857
4.125,-0.005386209851310165
4.25,-0.011454058137119943
4.375,-0.012786716348364936
4.5,-0.016859674812605488
4.625,-0.019092491350293825
4.75,-0.018923087188424927
4.875,-0.021595325310405342
5.0,-0.022483920020694447
5.125,-0.02138248499752292
5.25,-0.02341836737671539
5.375,-0.02169947840789301
5.5,-0.021352088767066665
5.625,-0.020806127789895105
5.75,-0.020184568375275224
5.875,-0.020945857471242488
6.0,-0.018332606550582217
6.125,-0.017163378396362304
6.25,-0.017645842920056616
6.375,-0.016233614370608423
6.5,-0.015072488265133063
6.625,-0.013634673253733897
6.75,-0.011930188823461233
6.875,-0.010634108653713656
7.0,-0.0076851576708537525
7.125,-0.008403506974949192
7.25,-0.007128895670030711
7.375,-0.004630133320972469
7.5,-0.0036519816340896223
