"rotorangle","Torque"
0.0,-0.008543367424861729
0.125,0.04094268552283646
0.25,0.09102687234624592
0.375,0.1382294260817288
0.5,0.1807665663790577
0.625,0.21983691840752248
0.75,0.25423484211301733
0.875,0.2827272078633769
1.0,0.3057732038282544
1.125,0.323400186096217
1.25,0.3354722882907133
1.375,0.3422085946919928
1.5,0.3442296728300324
1.625,0.34129155731437066
1.75,0.33397527975371977
1.875,0.3228618149558072
2.0,0.3081648862432309
2.125,0.2901972975765853
2.25,0.269543868265797
2.375,0.2474231703897813
2.5,0.22360391175388175
2.625,0.1985118136161829
2.75,0.17355600217572376
2.875,0.14960942434640728
3.0,0.12576559538066256
3.125,0.10318018185996208
3.25,0.082858076272422
3.375,0.06483195529977445
3.5,0.048575300525514106
3.625,0.03451909330775135
3.75,0.022990719418864183
3.875,0.013454449098237767
4.0,0.005732118886741772
4.125,-0.00046472965337931993
4.25,-0.00527924162090021
4.375,-0.008824097598257415
4.5,-0.011503067175995432
4.625,-0.01362588193876624
4.75,-0.015221300355759497
4.875,-0.016177215194079424
5.0,-0.017053737237327657
5.125,-0.01767573750780797
5.25,-0.017976178393286017
5.375,-0.01800258591541036
5.5,-0.017905783872477737
5.625,-0.017710500268479017
5.75,-0.01731593600294712
5.875,-0.016658773506432096
6.0,-0.0160810273041846
6.125,-0.01533899321303256
6.25,-0.014393974035561209
6.375,-0.013393706341311895
6.5,-0.012401544136121687
6.625,-0.01118246647691248
6.75,-0.009578767817752984
6.875,-0.008394292518585008
7.0,-0.006930987254413386
7.125,-0.0054460890900155726
7.25,-0.003999145089534223
7.375,-0.0025113976899360864
7.5,-0.0011050375933953568
