"rotorangle","Torque"
0.0,-0.00869252362651336
0.125,0.03362462788403149
0.25,0.07646126792643325
0.375,0.11827776293386465
0.5,0.1552684598815812
0.625,0.1889025709648932
0.75,0.2197479399781095
0.875,0.24495198479615687
1.0,0.2646835372095055
1.125,0.28064786683629134
1.25,0.2919454433395617
1.375,0.29746387963371235
1.5,0.2986833825829536
1.625,0.2967014235607178
1.75,0.2898898495086968
1.875,0.27873859287403474
2.0,0.2658922920056232
2.125,0.2502188097198212
2.25,0.23108159749947857
2.375,0.2114218848128504
2.5,0.19148180144474697
2.625,0.1696780153029241
2.75,0.14774396386040736
2.875,0.12776194261486953
3.0,0.10748914083222512
3.125,0.0869554359735388
3.25,0.06985716279301774
3.375,0.05401451331102534
3.5,0.038128791552172345
3.625,0.025687857900550178
3.75,0.0157809641221028
3.875,0.00597496728504275
4.0,-0.0017614536848992487
4.125,-0.006345010965857086
4.25,-0.011166507032053656
4.375,-0.01568031351003484
4.5,-0.017266769549384952
4.625,-0.019012165882335175
4.75,-0.021638348067284496
4.875,-0.02223225692206012
5.0,-0.022003851020263136
5.125,-0.02300771323397015
5.25,-0.023257915833738384
5.375,-0.02163401019530193
5.5,-0.021233473321921312
5.625,-0.02141582464143
5.75,-0.0194569263908346
5.875,-0.018260663977108287
6.0,-0.01848918492544203
6.125,-0.017171555699282807
6.25,-0.015406663182284104
6.375,-0.015162984069243504
6.5,-0.014416018701649809
6.625,-0.011925584566837047
6.75,-0.010718607596363096
6.875,-0.010137177885848512
7.0,-0.007437490286387996
7.125,-0.005553976246289547
7.25,-0.005153113456514717
7.375,-0.0032944771650695016
7.5,-0.001081609390108008
