0.0, 0.01013677096836801
3.6, -0.2725679566848173
7.2, -0.5987967985289351
10.8, -0.8778112834636023
14.4, -1.051688845141001
18.0, -1.145395212639263
21.6, -1.154588293222877
25.2, -1.072498014907197
28.8, -0.8462109516952444
32.4, -0.4505362609149854
36.0, 0.1444518108524721
39.6, 0.9336705239516374
43.2, 2.028541751749676
46.800000000000004, 3.429473341247688
50.4, 5.099582585322736
54.0, 6.905365368175647
57.6, 8.67551756094631
61.2, 10.36396283524009
64.8, 11.97056064585349
68.4, 13.46028751835413
72.0, 14.86814939213912
75.60000000000001, 16.25356991559572
79.2, 17.65385553832081
82.8, 19.01055623146051
86.4, 20.36069769812308
90.0, 21.77596139797334
93.60000000000001, 23.26873671167394
97.2, 24.78879519007009
100.8, 26.40234531522604
104.4, 28.02326488129296
108.0, 29.66523080634302
111.60000000000001, 31.24376268186999
115.2, 32.77002794874245
118.8, 34.18111010930976
122.4, 35.50858577159352
126.0, 36.67731867579621
129.6, 37.68529512637622
133.20000000000002, 38.50356084115845
136.8, 39.06789791906454
140.4, 39.26911742531848
144.0, 38.95876673510685
147.6, 37.90842744381697
151.20000000000002, 35.96105130145571
154.8, 33.14182641313501
158.4, 29.60987361209958
162.0, 25.58707278723147
165.6, 21.07538933330358
169.20000000000002, 16.10490183232563
172.8, 10.80992108147597
176.4, 5.425057369992097
180.0, -0.00704598975132259
