Bz, 1e-06, 1e-06, 0.00159710594534
Br, 1e-06, 1e-06, -2.59151406331e-09
Bz, 1e-06, 0.00125075, 0.00159927518472
Br, 1e-06, 0.00125075, -2.67310817789e-08
Bz, 1e-06, 0.0025004999999999997, 0.00167394013274
Br, 1e-06, 0.0025004999999999997, 1.32908050224e-05
Bz, 1e-06, 0.00375025, 0.00178063896814
Br, 1e-06, 0.00375025, -5.48372918199e-08
Bz, 1e-06, 0.005, 0.00193215948578
Br, 1e-06, 0.005, 9.87691341408e-06
Bz, 0.0005564444444444444, 1e-06, 0.001592583917
Br, 0.0005564444444444444, 1e-06, -1.44203360347e-06
Bz, 0.0005564444444444444, 0.00125075, 0.00160874207759
Br, 0.0005564444444444444, 0.00125075, -3.09523142572e-06
Bz, 0.0005564444444444444, 0.0025004999999999997, 0.0016610567655
Br, 0.0005564444444444444, 0.0025004999999999997, -1.48743619498e-05
Bz, 0.0005564444444444444, 0.00375025, 0.00176478700116
Br, 0.0005564444444444444, 0.00375025, -3.05139063816e-05
Bz, 0.0005564444444444444, 0.005, 0.00192414075659
Br, 0.0005564444444444444, 0.005, -3.99144806479e-05
Bz, 0.0011118888888888888, 1e-06, 0.00158805917327
Br, 0.0011118888888888888, 1e-06, -2.88147569288e-06
Bz, 0.0011118888888888888, 0.00125075, 0.00160183991084
Br, 0.0011118888888888888, 0.00125075, -1.16909458079e-05
Bz, 0.0011118888888888888, 0.0025004999999999997, 0.00165602098531
Br, 0.0011118888888888888, 0.0025004999999999997, -2.97219928178e-05
Bz, 0.0011118888888888888, 0.00375025, 0.00174815359524
Br, 0.0011118888888888888, 0.00375025, -6.14690841024e-05
Bz, 0.0011118888888888888, 0.005, 0.0019161172123
Br, 0.0011118888888888888, 0.005, -8.97058747098e-05
Bz, 0.0016673333333333332, 1e-06, 0.00158105179554
Br, 0.0016673333333333332, 1e-06, 1.96378700412e-06
Bz, 0.0016673333333333332, 0.00125075, 0.00159358124761
Br, 0.0016673333333333332, 0.00125075, -2.02866601901e-05
Bz, 0.0016673333333333332, 0.0025004999999999997, 0.00163754044183
Br, 0.0016673333333333332, 0.0025004999999999997, -4.54029694435e-05
Bz, 0.0016673333333333332, 0.00375025, 0.00173494411326
Br, 0.0016673333333333332, 0.00375025, -8.83363473208e-05
Bz, 0.0016673333333333332, 0.005, 0.00190460096712
Br, 0.0016673333333333332, 0.005, -0.00013981619721
Bz, 0.0022227777777777775, 1e-06, 0.00157210773629
Br, 0.0022227777777777775, 1e-06, 5.54351598949e-07
Bz, 0.0022227777777777775, 0.00125075, 0.00158720870879
Br, 0.0022227777777777775, 0.00125075, -2.09350349315e-05
Bz, 0.0022227777777777775, 0.0025004999999999997, 0.00162311038955
Br, 0.0022227777777777775, 0.0025004999999999997, -5.68155517023e-05
Bz, 0.0022227777777777775, 0.00375025, 0.00170942443064
Br, 0.0022227777777777775, 0.00375025, -0.000114916085054
Bz, 0.0022227777777777775, 0.005, 0.00187453873028
Br, 0.0022227777777777775, 0.005, -0.000183947564076
Bz, 0.002778222222222222, 1e-06, 0.00156057830738
Br, 0.002778222222222222, 1e-06, -3.46082434991e-07
Bz, 0.002778222222222222, 0.00125075, 0.00156969324634
Br, 0.002778222222222222, 0.00125075, -2.67127356768e-05
Bz, 0.002778222222222222, 0.0025004999999999997, 0.00160040178365
Br, 0.002778222222222222, 0.0025004999999999997, -6.57103145798e-05
Bz, 0.002778222222222222, 0.00375025, 0.00167522042689
Br, 0.002778222222222222, 0.00375025, -0.000134877764126
Bz, 0.002778222222222222, 0.005, 0.00184198156732
Br, 0.002778222222222222, 0.005, -0.000228078930941
Bz, 0.003333666666666666, 1e-06, 0.00155007940599
Br, 0.003333666666666666, 1e-06, 9.25476045e-07
Bz, 0.003333666666666666, 0.00125075, 0.00155510275501
Br, 0.003333666666666666, 0.00125075, -2.82438850748e-05
Bz, 0.003333666666666666, 0.0025004999999999997, 0.00157637947934
Br, 0.003333666666666666, 0.0025004999999999997, -7.45162148962e-05
Bz, 0.003333666666666666, 0.00375025, 0.00163018353623
Br, 0.003333666666666666, 0.00375025, -0.000159992927935
Bz, 0.003333666666666666, 0.005, 0.00178732719023
Br, 0.003333666666666666, 0.005, -0.00028926502221
Bz, 0.003889111111111111, 1e-06, 0.00153949486933
Br, 0.003889111111111111, 1e-06, 2.19703452499e-06
Bz, 0.003889111111111111, 0.00125075, 0.00154177958698
Br, 0.003889111111111111, 0.00125075, -3.00747712399e-05
Bz, 0.003889111111111111, 0.0025004999999999997, 0.00154941389371
Br, 0.003889111111111111, 0.0025004999999999997, -7.53958453446e-05
Bz, 0.003889111111111111, 0.00375025, 0.00158532866602
Br, 0.003889111111111111, 0.00375025, -0.000166905398835
Bz, 0.003889111111111111, 0.005, 0.00170400968881
Br, 0.003889111111111111, 0.005, -0.000337120382102
Bz, 0.004444555555555556, 1e-06, 0.00152885680339
Br, 0.004444555555555556, 1e-06, 3.46859300498e-06
Bz, 0.004444555555555556, 0.00125075, 0.0015257060957
Br, 0.004444555555555556, 0.00125075, -2.52212448757e-05
Bz, 0.004444555555555556, 0.0025004999999999997, 0.00151948320934
Br, 0.004444555555555556, 0.0025004999999999997, -6.85108324855e-05
Bz, 0.004444555555555556, 0.00375025, 0.00152376748012
Br, 0.004444555555555556, 0.00375025, -0.000159674351253
Bz, 0.004444555555555556, 0.005, 0.00156865803122
Br, 0.004444555555555556, 0.005, -0.000360715060393
Bz, 0.005, 1e-06, 0.00151830475127
Br, 0.005, 1e-06, 4.61707904895e-06
Bz, 0.005, 0.00125075, 0.00150935275312
Br, 0.005, 0.00125075, -2.03677185115e-05
Bz, 0.005, 0.0025004999999999997, 0.00148793186139
Br, 0.005, 0.0025004999999999997, -5.03481785278e-05
Bz, 0.005, 0.00375025, 0.00149551763926
Br, 0.005, 0.00375025, -0.000123611872458
Bz, 0.005, 0.005, 0.00142128294405
Br, 0.005, 0.005, -0.000376906767387
dofs, 1440
nodes, 1479
elements, 720
