0.0,0.0006732525816751164,24871
0.25,0.02656942326894571,24750
0.5,0.05801444797766717,24750
0.75,0.09579629106065554,24871
1.0,0.1372595480484169,24871
1.25,0.1792336829843665,24742
1.5,0.2112939755238317,24871
1.75,0.2281396322480875,24745
2.0,0.222089330851168,24745
2.25,0.1952919567750829,24745
2.5,0.1570707193451172,24742
2.75,0.1162071776761263,24763
3.0,0.07930887274824022,24745
3.25,0.04810097472806365,24871
3.5,0.02275845807892256,24745
3.75,0.0005243919369703588,24742
4.0,-0.02178423080618629,24742
4.25,-0.04780326354383001,24726
4.5,-0.07961124685031318,24726
4.75,-0.1155870137870718,24871
5.0,-0.1556889727049841,24763
5.25,-0.1936396963299145,24871
5.5,-0.2199459167985163,24726
5.75,-0.2286908651957892,24745
6.0,-0.2124857013636059,24871
6.25,-0.1787056075739735,24871
6.5,-0.1372615574532739,24745
6.75,-0.09598440510275134,24871
7.0,-0.058681510794548,24745
7.25,-0.02758851075618296,24726
7.5,-0.0005686811543212765,24726
