0.0,-0.0004152800250219953,129904
0.225,0.03760252126636412,130032
0.45,0.08218490675017638,130032
0.6749999999999999,0.1336030898130866,130032
0.9,0.19308538492667,130184
1.125,0.2539315914096557,130032
1.3499999999999999,0.3038807871872607,130116
1.5750000000000002,0.3310777758328662,129706
1.8,0.3243968933060097,130032
2.025,0.2853928448263836,130184
2.25,0.229562396121066,130184
2.475,0.1706738236061141,130182
2.6999999999999997,0.1185192355616882,130162
2.9250000000000003,0.07772905647694939,130290
3.1500000000000004,0.0478062218019864,130116
3.375,0.02643733807361806,130184
3.6,0.0101394299796209,130116
3.825,-0.004916247464090554,130162
4.05,-0.0205714193762786,130184
4.275,-0.03982003738249712,129706
4.5,-0.06667453805204547,130184
4.725,-0.1037812096542475,130032
4.95,-0.1526147243595403,129706
5.175,-0.2103158808491547,130184
5.3999999999999995,-0.2682472907295276,130116
5.625,-0.31443564642096,130116
5.8500000000000005,-0.3331775941845566,130032
6.075,-0.3163123348360049,130032
6.300000000000001,-0.2731026229191281,130032
6.5249999999999995,-0.2149153608842021,130184
6.75,-0.153688832053033,130116
6.975,-0.09948576338725448,130290
7.2,-0.05263255541461585,129904
7.425000000000001,-0.01287120060113884,130184
7.65,0.02359521690705478,130290
7.875000000000001,0.0659063124600594,129904
8.1,0.1149751973416592,130032
8.325,0.1717711928866847,129706
8.55,0.2338054662163974,130182
8.775,0.2885769318578928,130116
9.0,0.3245100275108927,130116
9.225000000000001,0.3297482135813507,130116
9.45,0.3000712263036095,130182
9.675,0.2481653367938855,129904
9.9,0.1889939155129072,130184
10.125,0.1338869952079974,130162
10.35,0.08920162555237955,129706
10.575000000000001,0.05589704479516888,130032
10.799999999999999,0.03207154592044417,129706
11.025,0.01452937015785502,129706
11.25,-0.0006118689696370979,130184
