0.0,0.0001876697886910342,27298
0.25,0.02770520802903348,27576
0.5,0.05896711736115908,27512
0.75,0.09513374074623865,27298
1.0,0.137217784164037,27298
1.25,0.1789720912031982,27298
1.5,0.2127408526752463,27298
1.75,0.225260842623078,27576
2.0,0.2192944993107578,27576
2.25,0.1935360412786729,27576
2.5,0.1559115614532176,27298
2.75,0.116147490956902,27512
3.0,0.07881132693155304,27512
3.25,0.04755006987032655,27576
3.5,0.0214611841593566,27298
3.75,-0.0002409190078198809,27576
4.0,-0.02194062481537093,27512
4.25,-0.04748814179578754,27298
4.5,-0.0790648500608662,27512
4.75,-0.1157739408750203,27576
5.0,-0.1560153258669119,27298
5.25,-0.1940830745947186,27298
5.5,-0.2216305848827462,27298
5.75,-0.2288590805230571,27298
6.0,-0.2121416637480445,27298
6.25,-0.1769842141384574,27576
6.5,-0.1356164634741479,27298
6.75,-0.09553430367345186,27576
7.0,-0.05827513180559807,27298
7.25,-0.0276087755279194,27512
7.5,-0.0003659210975566234,27298
