0.0,-0.0005558101853520446,213987
0.225,0.03936164657253892,214031
0.45,0.08284445772801902,214067
0.6749999999999999,0.1333683065451339,213775
0.9,0.191380468314134,214459
1.125,0.2517430229536331,214651
1.3499999999999999,0.3038494112201776,213793
1.5750000000000002,0.3326182949918421,214459
1.8,0.3260121902431547,214459
2.025,0.2867858332088042,214651
2.25,0.2294539824023496,214459
2.475,0.1709825431468434,214067
2.6999999999999997,0.1181435259593307,214873
2.9250000000000003,0.07762099320369671,214651
3.1500000000000004,0.04827914315711799,214459
3.375,0.02706850405441709,213793
3.6,0.01085645299299493,213775
3.825,-0.004738509230673392,214067
4.05,-0.02059408382552918,214067
4.275,-0.0400397871478082,214031
4.5,-0.06635106172077991,213775
4.725,-0.1033720278447045,214067
4.95,-0.1513161716666531,213775
5.175,-0.2095015001815855,214031
5.3999999999999995,-0.2668763903246143,213987
5.625,-0.3131795974259294,213775
5.8500000000000005,-0.3330079672946584,213987
6.075,-0.3178296143225129,213987
6.300000000000001,-0.2740230893873298,213775
6.5249999999999995,-0.214785353503035,214031
6.75,-0.1547445270060716,213793
6.975,-0.1001596485183498,214651
7.2,-0.05439472622342504,213987
7.425000000000001,-0.01379552129718832,214651
7.65,0.02404043756986791,214873
7.875000000000001,0.06574799873578363,214459
8.1,0.1149706145686354,214067
8.325,0.170565598709131,214873
8.55,0.2316977161206801,214873
8.775,0.2874956463186003,214651
9.0,0.3252439634720158,213793
9.225000000000001,0.3308062621736054,214873
9.45,0.30117849506094,214651
9.675,0.2480218849172163,214651
9.9,0.1883132874354801,214651
10.125,0.1337409165524802,213987
10.35,0.08858444501530459,213775
10.575000000000001,0.05596985617406224,213987
10.799999999999999,0.03256379015626558,214031
11.025,0.01451490739429112,214459
11.25,-0.0004981603585038801,213793
