0.0,-0.000197783990713273,21748
0.25,0.02674442919151107,21798
0.5,0.05888464429605222,21734
0.75,0.09524481896190044,21748
1.0,0.1364711451458169,21812
1.25,0.1781493491011923,21998
1.5,0.2128225996466596,21998
1.75,0.228856401853568,21998
2.0,0.2213304377855222,21748
2.25,0.1950312164627817,21734
2.5,0.1567145863304444,21734
2.75,0.115544500818524,21748
3.0,0.07820758999376386,21998
3.25,0.04738739339989598,21798
3.5,0.02234690634027786,21798
3.75,0.0001857171179228858,21998
4.0,-0.02227691386871165,21734
4.25,-0.0477632637571268,21748
4.5,-0.07869366407313651,21812
4.75,-0.1153477921769972,21734
5.0,-0.1563534253750178,21998
5.25,-0.1945029761528384,21734
5.5,-0.22178762692038,21998
5.75,-0.2279930832987953,21748
6.0,-0.2116260324212571,21734
6.25,-0.1775441788434852,21812
6.5,-0.1360201355081284,21998
6.75,-0.09452355650567601,21998
7.0,-0.05802386451727862,21798
7.25,-0.02752820461840226,21998
7.5,-0.0007511968005155404,21734
